"post_url","id","text","author_name","author_profile_url","comment_time","reactions_count","replies_count"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","791806357232191","आफ्ना नभएकाले अरुलाई मुर्गा बनाउदै छन् !!  बतासे दिमाग बतासे अन्डा !!","Bishnu Aryal","https://www.facebook.com/bishnu.aryal.399041","2026-06-05T05:51:46.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2057449738538495","बतासे अन्डा भयर आफ्नो छोरा छोरि छैन । भय पो माया लाग्थ्यो बुढा लाई । अरु को सन्तान बिगार्दा के मतलब त बा लाई अनि 😂😜😂","Shrestha Suraj","https://www.facebook.com/thsuraj","2026-06-05T03:29:03.000Z","4","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1037108402209983","अब कुन चाहि बाउ आमाले आफ्नो सन्तान बिगार्न तिर लाग्छन् होला र","Anil Bhusal","https://www.facebook.com/anil.bhusal.298356","2026-06-05T03:08:09.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1536183858043090","Aru upaye vayen ab aafna xora xori Lai baba aama ko bandan ma parn lagyo murkha haru","Singer Pachhai Xetaree","https://www.facebook.com/temro.manxehuma","2026-06-05T07:07:34.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","36648245191427326","काम पाइनस बुहारी पोक्दै र उठाउदै गर भनेको यहि होला सायद ।होइन हौ अरु जनताले नपत्याए पछि केके रोइलो गर्नु परेको होला नि","Khatiwada Harry","https://www.facebook.com/pfbid02YSPNDyvWbdX3gvayj2vb4JjqPdZEWerewNTqmrTyFospKX6KpVkXbwBskUsQ6zW5l","2026-06-05T03:03:24.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1041194742207018","भोट चाहिँ घन्टिमै हाल्छ्न ढुक्क हुनुस्🤣","Aziz Miya","https://www.facebook.com/aziza.khatun.5264","2026-06-05T03:46:41.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1560189015507911","चलाक","Nirmal Karki","https://www.facebook.com/nirmalkarki123","2026-06-05T03:46:36.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","986004497349302","संख्या वृद्धि देखाउन होला 🤣🤣","Dipesh Karki","https://www.facebook.com/dipesh.karki.73345","2026-06-05T05:16:46.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1983990682242238","A Men with many haters🤣🤣","Prem Devkota","https://www.facebook.com/prem.devkota.330","2026-06-05T05:12:16.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1391819992967644","त्यो त राम्रो छ तर उनीहरूका छोराछोरीहरूले फेरि Rastriya Swatantra Party - RSP  लाई भोट दिनछन्।","Himal Sangraula - Kaji","https://www.facebook.com/himal.sangraula.50","2026-06-05T03:01:47.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1450605280169695","अब जन्ता साथमा छैनन😂 त्यै कति कार्यकर्ता बच्या छन जे गराएनि तिनै हुन😜","बिबश बस्नेत","https://www.facebook.com/bibasa.basneta.2025","2026-06-05T04:12:44.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","3129682803897389","अझै रगतको होलि खेलेर पुगेन होला नि। कतिको बाउआमालाई  रुहाउछौँ","मनोज थापा","https://www.facebook.com/manoja.thapa.29322","2026-06-05T03:27:00.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1325242092354458","Eakades ma gumale bhanne ne party theyo🥲","Bhu Wan","https://www.facebook.com/bhu.wan.784526","2026-06-05T03:00:30.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1718617872447851","हार्दिक श्रद्धाञ्जली","Bhakta Koirala","https://www.facebook.com/people/Bhakta-Koirala/pfbid0QqBLbfLHFtDzmB5inKyj7zMNBwQnqKK2jydsBjSWP5LXoL79xszSXeSkajGVdxXLl/","2026-06-05T02:57:30.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1023593956755367","अब एमाले पार्टी लाइ लाइट बालेर खोज्नुपर्ने अवस्था आउँछ!","Jeewan Silwal","https://www.facebook.com/jeevan.bc.566","2026-06-05T03:03:44.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1009524111574081","रुटिने यस्ता पोस्ट नगर त🤣","Shailesh Woli","https://www.facebook.com/shailesh.woli","2026-06-05T02:55:44.000Z","1","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","4332559960406108","हाम्रो पनि नयाँ रणनीति हुन्छ बाउ आमालाई एमालेबाट निकाल्ने 😂😂","Anil Nepal","https://www.facebook.com/anilnepal.nepalanil.9","2026-06-05T03:03:32.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","981171604615708","लुसिफरलाइ तह लगाउने अस्थरोथ नै हो!!","न्ह न्ह","https://www.facebook.com/people/%E0%A4%A8%E0%A5%8D%E0%A4%B9-%E0%A4%A8%E0%A5%8D%E0%A4%B9/pfbid0Es8Tyht5ZJJEMcqBT6vKopJkVnahyHqfDKMYwbTTLgJ4H2tmNPrrj3DiyST7LEpcl/","2026-06-05T02:56:10.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","987847374000271","Aba tah Naapis 😂😂😂","Aas Hi Sh","https://www.facebook.com/krishna.devchaudhary.5","2026-06-05T04:30:03.000Z","3","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","871898661984773","आफ्ना छैनन् अर्कालाई जबरजस्ती , बाउआमाले भनेको त मान्दैनन् अझ नेताले यिइ","Bhawani Pant","https://www.facebook.com/pfbid0RFrs7TuM4pNnzfQjG9jeri9MFC4EXVKd8qmX4txCd5CkuRm3JtdfL3cACKHZTddrl","2026-06-05T04:04:49.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1727944705307306","अरुकै छोरा छोरी भएनि बिगार्नै पर्यो नि,, आफ्नो त छैन क्यारे ।।","Sandesh Shrestha","https://www.facebook.com/pfbid0hqTMGihqXAjCzwWvUJvJbcnqyb7Qwyc9w2YRiK4Kd8YXAXKfRTYbXfPa1Z1fbpjEl","2026-06-05T03:25:33.000Z","3","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1513977666805139","अरू ले त मान्नु पनि पर्यो नि😆","Milan Awai","https://www.facebook.com/milan.awai.378","2026-06-05T03:18:40.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2091067728121258","विनास काले बिपरिध बुद्धि 🙃","Ashim Shrestha","https://www.facebook.com/ashim.shrestha.655508","2026-06-05T03:17:01.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1542655583927465","आफ्ना छोराछोरी छैनन् भन्दैमा अरुका छोराछोरी पनि बिगार्न मिल्दैन ल। 🤣","Arjun Bhattrai","https://www.facebook.com/arjun.bhattrai.121","2026-06-05T03:05:03.000Z","2","1"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1223248909787538","झोलेहरुहो अब आफ्नु छोराछोरी  लाई देसको सक्षम युवा बनाउने कि उखानेको झोले बनाउने हो ,झोलेहरुको बिजोग छ 🤣🤣🤣🤣","Rameshwor Bhandari","https://www.facebook.com/rameshwor.bhandari.12","2026-06-05T03:02:41.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","995580466352060","बाउआमा मात्र एमाले हुन् छोराछोरी त सबै घन्टी हुन्","Sishir Regmi","https://www.facebook.com/shishir.rajregmi","2026-06-05T02:59:23.000Z","4","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","995058176605993","Sabai gareyou chutiya haru aba yati garna Baki cha","Jagat Kadara","https://www.facebook.com/pfbid0QQpnoEPSPcM9AxxYoYm3PnyWtz5byziLS9tbAp5sjHv4pSezKqdE1PpcAJ1F1ZSUl","2026-06-05T18:19:08.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1301349255538188","Laj pani bechi sako chor le","GaNesh Khatiwada","https://www.facebook.com/ganesh.52khatiwada","2026-06-05T03:12:26.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","765060420029189","अब का युवा हरु एमाले भन्नी शब्द सुन्नेबितिकै थुक्छन बुडो😂","Bishal Nepali","https://www.facebook.com/rokka.bishal","2026-06-05T05:47:27.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1696290425016233","Yemale , congress ka xora xori sotantra batw uthera samsad pani vaisakey .... aba kaslai banauni ho🤣","Reetu Pokhrel","https://www.facebook.com/profile.php?id=100015958474541","2026-06-05T04:47:19.000Z","6","1"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","874677231672570","ma jastai dherai ka xora xan hola aba mero jindagi vari nai amale ko nau samma sunna sakdina.","Dipak Acharya","https://www.facebook.com/pfbid02HVUbXCqXCZf9Uy5n8U3NQEE4XGsKWZqPYjak7hDgCxWWfE4vUQ33uY1b71f3YYERl","2026-06-05T03:37:56.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1005090335224354","K aaas gareko x  ajhai","Pujan Cr Seven","https://www.facebook.com/pujan.thapa.9277","2026-06-05T04:42:27.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","792731523803995","भाटो खाउला है 🤪","Unique Love","https://www.facebook.com/fuchhay.kto.3","2026-06-05T03:58:13.000Z","3","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2503324536762710","जनताका छोरा छोरी नआयसी अरु विकल्प नै के रहयो र अब😄😄😃😀","Ramesh Shrestha","https://www.facebook.com/pfbid02sQ8d4r71HFfT8JWL7jaJ1nzTVXakaxpY3tWwAksiEFtXEEnFmjt3qr1xNyEMmKhfl","2026-06-05T02:58:22.000Z","5","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","951814924360634","बुढी मा बल गर्ने बेला मा राजनीति मा बल गर्याे आखिर कार्यकर्ता काे छाेराछाेरि बिगार्ने भाे 😏","Ishwor Gurung","https://www.facebook.com/ishwor.gurung.39501","2026-06-05T04:46:31.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2109532933302557","जब आफ्नै घरभित्र नयाँ पुस्ताले अभिभावकहरूले अँगालेको राजनीतिक विचार, व्यवहार र कर्मप्रति प्रश्न उठाउन थाल्छ, तब त्यो दलले आम जनताको विश्वास कसरी कायम राख्ला भन्ने गम्भीर विषय बनेको छ। आडम्बर, दम्भ, खोक्रो राष्ट्रवाद र प्रतीकात्मक प्रदर्शनले केही समय चर्चा त पायो, तर दीर्घकालीन विश्वास निर्माण गरेन। अन्ततः विचारभन्दा अहंकार ठूलो हुँदा क्षति संगठन र समर्थकहरूकै भयो।","Hari Kc","https://www.facebook.com/pfbid02bjwXfTjCxb5jeRzZJMyih3NYMRxEgbAcq2afgAEQb8pjwKZduyHiLNYW3VdpuP3Zl","2026-06-05T09:32:57.000Z","4","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1519088746520553","Suru kp ko xora harke bata suru gare hunxa","Samden Lama","https://www.facebook.com/samden.lama.1023","2026-06-05T03:01:17.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1772387110803232","Haha aru kasaile ta join garnu paryoo nii🤣","Mahesh Chand Thakuri","https://www.facebook.com/aaryan.chand.7547","2026-06-05T02:58:08.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1908701263144102","यस्तो दिन पनि आयो एमाले को","SA N EY","https://www.facebook.com/chhuman.yonzan","2026-06-05T02:56:08.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","3083550168502943","Dimag😂😂😂","Sagar Acharya","https://www.facebook.com/pfbid0EicQ7u1f9C77z14YSRa9w73NNTyEccJ2sX2aRQFGB4bAYJTiUf6wULCKvTQzXjykl","2026-06-05T04:56:17.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","26986020324414748","सब कोे सोंच फरक छ।
मात्र यति फरक कोे कडक छ।","Manish Junior","https://www.facebook.com/shankywe","2026-06-05T05:02:18.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1623986899076971","पार्टिमै दर्ता गरे नि सदस्यता लिए नि भोट हाल्दैनन","अदिप सरकार","https://www.facebook.com/adip.ah.568","2026-06-05T08:44:44.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1924802188220909","अब अरु त आउनु पर्यो नि मासुभात मा बिक्न। this mean nepali political system is in right track.","Surendra Karki","https://www.facebook.com/surendra.karki.58726","2026-06-05T03:46:28.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1027578306365109","Ramro gareko vaye voters haru anta jadainathyo buda.","Indiwar Pandit","https://www.facebook.com/pfbid02HX7cGFA98KCv4nTLdgpVSbxmCnekNZiSR55dwzZkuJ5qaTkMsU1DR8WMpT2FEPuml","2026-06-05T03:01:22.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1674031306984410","हावा बाजी का दिन aagaya 🤣😄","Lücky Mehara","https://www.facebook.com/Luckylr07","2026-06-05T04:25:19.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","4465083073810278","हर्के प्रो म्याक्स","रामचन्द्र रिजाल","https://www.facebook.com/ram.rijal.984","2026-06-05T02:57:07.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1851168016269244","श्रमजीवी जनताका छोराछोरी नजोडी नेताका छोराछोरी जोड्ने कुरा गलत छ।","Rajesh Oli","https://www.facebook.com/rajesh.chhetri.359","2026-06-06T02:56:03.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","4439069606366170","La Jholeharu janmauna tarfa lagao","Balen Shah Fan","https://www.facebook.com/balenized","2026-06-05T03:21:03.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1000261532373117","Teti na.gari t party nai narahala jasto vayo hola ani","Zoona Bhattarai","https://www.facebook.com/zoona.dahal","2026-06-05T03:14:28.000Z","3","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","969476619188018","Karyakarta kata xoraxori le asti ko chunab ma surya ma vote halenan....
Baat karta hai","Rishav Karki","https://www.facebook.com/bhupesh.karki.56","2026-06-05T03:07:49.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1724120612161095","अब तेइ त गर्ने होला नि जनताले त तेरो झोला बोक्न छोडिसके.","Yogesh Neupane","https://www.facebook.com/yoo.geesh.7","2026-06-05T03:05:45.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1378595804086531","Chhorachori le chai baau aama lai ghanti tira aabadda garaisake 😀","Pradeep","https://www.facebook.com/profile.php?id=100003901761820","2026-06-05T03:03:53.000Z","5","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1734030277608799","यो मुला छोराछोरी नभएको ले दुनियाको छोराछोरी बिगार्ने भयो","Bikram Karki","https://www.facebook.com/bikram.karki.5458","2026-06-05T03:01:12.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","970262929181560","Jholey ko bau 😂","Raptar Sujan K Adhikari","https://www.facebook.com/sujan.adhikari.31105674","2026-06-05T03:01:10.000Z","5","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2015073932435502","छोराछोरी भर्ती अभियानपछि अब नातिनातिना रिजर्भ सूचीमा होला😆","Civic Alter Native","https://www.facebook.com/people/Civic-Alter-Native/61587049629645/","2026-06-05T02:57:46.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2579884675851115","Xixix thuu
 kp ley khaou  khoi kasko po ho guu","Shyam Kumar Shrestha","https://www.facebook.com/shyamkumarshrestha8th","2026-06-05T12:12:38.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","4265836870296724","तेरा छोरा छोरि बाट सुरुगर","Subu Subedi","https://www.facebook.com/subas.subedi.524","2026-06-05T11:15:35.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1311759157191893","18 yrs vanda tala ko lai politic mah involved garnu paidaina buda jail jaulai 🤔","Leo Sangit","https://www.facebook.com/Leosangit","2026-06-05T04:05:54.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1896804071035937","आफ्ना झोलेहरूलाई फेरि पेल्ने भयो यसले","Sudip Shss","https://www.facebook.com/sudip.shss","2026-06-05T16:45:46.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1287268746474036","छाेरा छाेरि ले केपि फाेटाे देख्दा गालि गर्छन  कसरी जाेड्छन हाेला खै","Sohan Thakuri","https://www.facebook.com/sohan.thakuri.377634","2026-06-05T03:55:11.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","3602677963228664","एमाले मात्र हैन कुनै पनि राजनीति सङ्गठनको कार्यकर्ता बनाउनु हुदैन, उनीहरू कार्यकर्ता बनाउने भनेको AI, Innovation, Trading, Business entrepreneur group को हो,","Ujjwal Khadka","https://www.facebook.com/Ujjwal.alimaR","2026-06-05T03:39:13.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1615741632821700","जन्ता ले नपत्याउने भए केगरोस त बिचरा😄😄","Chandra Chhetri","https://www.facebook.com/chand.ra.651132","2026-06-05T03:05:17.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1794622588188470","He will give Meat and Rice Go go","Riitesh Khanal","https://www.facebook.com/pfbid02Vjn9HMdhKCXcWhvwkbvt3S5j26341ANmUgxBPi9735hZLvpDbnHn4EN35184doTml","2026-06-05T02:56:11.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","4426634437554705","प्रकाश जङ्ग शाह के हो कुरो 😂😁","Kãmâl Shåh","https://www.facebook.com/kamal.shah.544","2026-06-05T03:12:55.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2556409781459844","Yo  मर्यो भन्ने चाँडो सुन्न पाइयोस्","Flo Prakash","https://www.facebook.com/flo.prakash.2025","2026-06-05T03:56:33.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1537103811113432","खुलित्त अब जसको छोराछोरी छैन उसैको ठुलो कुरा","आशिष योगी","https://www.facebook.com/asisa.yogi.271726","2026-06-05T03:59:36.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1643466400260914","Dil Prasad Kandelल छिट्टो गर्नु पर्यो","Raju Kc","https://www.facebook.com/milijuli.freshouse","2026-06-05T07:02:19.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2059910044952564","hamro ghar ka ley ta xodisakey hai timro uml lai 😅","निरोज रायमाझी","https://www.facebook.com/niroj.raya.2025","2026-06-05T05:51:17.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","999335972791165","Baru Famaily chainna Amale ma join hunna j sakxas gar mula 👍","Udaya Bhusal","https://www.facebook.com/mylavai","2026-06-05T04:18:42.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1307539131494548","Testo vaye ta Raja ko chora Raja kina na vayeko?","Bikram Thapa","https://www.facebook.com/pfbid02xweVUjgcEkrQMLDHYr3rfGA3i4xSbTfbiovxThkubLvh4GuK1r3ADRHhgoyCyBQDl","2026-06-05T05:55:39.000Z","4","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","3883875205253607","अब पनि कम्न्युस्ट सिद्धान्त भनेर जिन्दगी  र भबिस्य नबिगार्न तपाईं सम्पुर्ण युबा साथिलाई आह्वान गर्छु।","Prayash Raj Khanal","https://www.facebook.com/Prayashraj1991","2026-06-05T04:58:42.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1309220274115977","Timra afna ley nai vote nadiyera hareko birsyau pataki buda?core area khai ta?😁😁😁chupa lagera rajinama diyera yuwa lai sumpiyau bhani kei huna sakxa next term.","Bir Bikram","https://www.facebook.com/pfbid0zc5cXgNfagSQG9Ss49xVhgeyU7CrvLjhYh4kxt9brdVz62Tj1bVgZJAB4eCmHebpl","2026-06-05T04:15:42.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1557792725952032","भदौ २३-२४ मा कसैको काख रितो भनाएर पुगेन र...?","सुजन खत्री","https://www.facebook.com/sujana.khatri.622878","2026-06-05T03:35:42.000Z","2","1"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1475709167087824","छोरा छोरी ले फेरि तेरी हाल्छन् 🤣🤣 
कुन पार्टी लाई समर्थन गर्छु भन्ने त आफ्नो स्वतन्त्र को विषय हैन र??  कि यति पनि ज्ञान छैन सानो दलको नेता लाई 😎","Riya Ghimire","https://www.facebook.com/pfbid0BT8axGYgRQ4vY9HGo1VgKXApcf12pckvxRtA1FJujfuPdxEgoevey74aYEkw9whAl","2026-06-05T03:24:36.000Z","3","2"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2197596941081818","कार्यकर्ताका छोरा छोरी लाई राम्रो जागिर खुलेछ अध्यक्ष ज्यु बोली अलि सुधार गरेर जनताका छोरा छोरी ले पत्याउने लायकको बननुहोला धन्यवाद 🙏🙏","Laxmee Dangi","https://www.facebook.com/laxmee.dangi.2025","2026-06-05T03:07:43.000Z","3","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","4484877298458460","केपी शर्मा ओलीलाई आफु बाटै सुरु गर्नुहोस् कसैले भन्यो भने,,, सुरु नहुँदै सक्किन्छ यो कार्यक्रम,,,,😜🧐😁","Bishal Kshetri","https://www.facebook.com/pfbid0hiMepnHb212UhBQtybNRqeTBfsQP5MM4g2PZHC1r4Wvv1VeJF4gHCdkCanC4F68gl","2026-06-05T02:59:26.000Z","1","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1027704846343729","अब को जालान बाजे तेता?","Raaz Paudel","https://www.facebook.com/paudeln081","2026-06-05T02:59:08.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2552444128547474","Bhim Acharya Dai,
Party Lai sahayog garne bela ayo hai 😅","Bipul Kharel","https://www.facebook.com/bipul.kharel","2026-06-05T02:58:31.000Z","3","1"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1007165231758458","This is called black sperm 🤣","Manoj K Chettri","https://www.facebook.com/people/Manoj-K-Chettri/pfbid02wFo33uoSaeABvy3HJLSTgkm2mY2JJbsuy2fxfybEuy9g3AhLkerZKSwCxEez2XBsl/","2026-06-05T03:00:06.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2490404138059380","3 carod dinxa vane ma tyar xu haii 😆😎👍","रमेश आचार्य","https://www.facebook.com/sajan.nepal.526","2026-06-05T14:33:46.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","4499020003749648","हत्यारा युवा बिद्यार्थी मारेर अझै राजनीति गर्न नछाड्ने गरिब मारा सुकुम्बासी मारा अनि देश को लुटेरा धमिरा😡😡😡","Purnachandra Poudel","https://www.facebook.com/purnachandra.poudel.596818","2026-06-05T03:08:14.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","989021253932594","दम्भको त्रास😂","Bikash Magar","https://www.facebook.com/bikas.magar.659278","2026-06-05T04:09:14.000Z","1","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1676268690181338","केपि ओलिका छोराछोरी छैन","Janak Šîñğhh","https://www.facebook.com/people/Janak-%C5%A0%C3%AE%C3%B1%C4%9Fhh/pfbid0E8eVW6vrG3zKhTNKvmqCa5zjh8LBHgxcxED46w7gfcY7mNkmeDuwMQuv31s4YyKUl/","2026-06-05T03:16:39.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1524371192603173","He wants more kidneys 🤣","Sujan Magar","https://www.facebook.com/people/Sujan-Magar/pfbid02YrXFG1Moc5zDuZDaiD4Embd92MLhyKcLXhcYaujNX8b1eTeGQme9rvdhGen48rqel/","2026-06-05T03:08:51.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1726398601695397","Aafno ta xora xori vayepo arkako xora xori lai marna maarna agadi sarna ta aauxa🙄chutya budho","Abhishek Basnet","https://www.facebook.com/abhishekxettri29","2026-06-05T03:25:11.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","28210062171913938","अब छोरा छोरी लाई त लगाउने हो नी अरु त आएपो......","Raj Khadka","https://www.facebook.com/Yograj.khadka","2026-06-05T02:56:48.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","949325054770296","सात सुर्य सात छाप 
एमाले मु* मुर्दावाद 🙏","Ji Wan Niroula","https://www.facebook.com/pfbid0Dyh4gFQEJ2JQBjN6Zt4c3zZfpiL882BfuExHhNyESgGPba611VJtiMYfwHdF12zYl","2026-06-05T03:50:01.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1322581882643613","सक्किने मती ले छोएपछि यस्तै हो","Din Esh","https://www.facebook.com/samir.jhapali.7","2026-06-05T11:04:05.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1763613701714367","कठै 😅","Swonim Shrestha","https://www.facebook.com/saneem.shrestha.16","2026-06-05T02:56:18.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","804985065883367","पार्टि प्रवेश गरेर केही भएन, भोट हाल्ने बेला युवाहरुले पार्टीलाई हेरेर हैन देशको भविष्य हेरेर भोट दिन्छन् ।","Bikas Gurung","https://www.facebook.com/Bikas.gurung.582","2026-06-05T03:36:00.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1479540099923729","आफ्नै छोराछोरीले विश्वास नगरेर लज्जास्पद हार बेहोरेको कुरा बिर्सिएजस्तो छ। छोराछोरीलाई संगठनमा आबद्ध गराउने अभियान चलाउनुभन्दा उनीहरू किन पार्टीबाट टाढिँदैछन् भन्ने आत्मसमीक्षा गर्नु बढी आवश्यक छ। अभियानले होइन, विश्वास र व्यवहारले नयाँ पुस्तालाई आकर्षित गर्छ। समय बदलिसकेको छ, नयाँ पुस्ताले नयाँ नेतृत्व खोजिरहेको छ, र ओली युग अब क्रमशः इतिहास बन्दै गएको देखिन्छ।","Biplob Pokhrel","https://www.facebook.com/biplob.pokhrel.2025","2026-06-05T06:42:51.000Z","3","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","917849834644684","एमाले मुक्त नेपाल","Meena Pandey Bhandari","https://www.facebook.com/meena.bhandari.73","2026-06-05T16:38:18.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1511278543770318","बा आमा नभनी ढाड सोज्याइदिन्छन जेन्जी हरुल्रे 🤪😁😋","Naren Poudel","https://www.facebook.com/naren.poudel.2025","2026-06-05T03:17:13.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","976856631898281","आफ्नो खुसी होनि लाग्ने नलाग्ने छोराछोरी लाहुनु बनेर बाद्यय पार्ने तपाईं को हो!","Loknath Oli","https://www.facebook.com/loknath.oli.1","2026-06-05T03:05:24.000Z","2","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","925909190466719","जनताले पत्याउदैनन् त्यै आफ्ना छोराछोरीलाई जोड्ने त हो । अनि नि नेताका छोराछोरी विदेशमा छन् एमालेमा जोडिन भनेर नेपाल आउलान् त भन्या ।।।","Gaurav Duwadee","https://www.facebook.com/gaurav.duwadee","2026-06-05T03:02:49.000Z","3","0"
